,under15,15_17,18_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85up,Male,Female,never_mar,married,mar_apart,widowed,divorced,lt_hs,some_hs,hs_grad,some_col,assoc_dec,ba_deg,grad_deg,not_in_labor_force,employed,unemployed,below_pov_level,at_above_pov_level,Overdose,No_overdose,Insured,Uninsured,Veteran,Not_veteran,FIPS
"Fulton County, New York",0.166198389,0.038051467,0.077517072,0.059003033,0.060212493,0.055635152,0.059877565,0.070241706,0.079377779,0.070353348,0.077814785,0.057868001,0.048824963,0.031111028,0.019314143,0.028599073,0.499544127,0.500455873,0.414007406,0.375379119,0.048043466,0.064715405,0.097854604,0.189457232,0.1183596,0.284074205,0.165249428,0.110098059,0.073293266,0.05946821,0.50441918,0.465065218,0.030515602,0.152019798,0.847980202,NA,NA,0.9495004,0.0504996,0.066110935,0.933889065,36035
"Genesee County, New York",0.16796875,0.037393309,0.08454364,0.062758122,0.059092786,0.052536481,0.057251514,0.06761082,0.080017896,0.087830396,0.063119493,0.052140694,0.04548114,0.034106553,0.020632572,0.027515831,0.499414923,0.500585077,0.408641933,0.414544328,0.036584526,0.051177037,0.089052175,0.179601459,0.090859031,0.292848293,0.161894273,0.112971503,0.096830259,0.064995182,0.445914785,0.528032076,0.026053139,0.109151294,0.890848706,NA,NA,0.95451886,0.04548114,0.069314427,0.930685573,36037
"Greene County, New York",0.136190856,0.03301342,0.086796732,0.064367768,0.056156415,0.056345423,0.052586261,0.069239977,0.078438373,0.079278409,0.077661339,0.076443287,0.047651049,0.032614402,0.025138081,0.028078207,0.522985488,0.477014512,0.446815213,0.355251276,0.054266333,0.063065712,0.080601466,0.162252977,0.120755192,0.319927757,0.134783796,0.093937039,0.09929227,0.069050969,0.540248231,0.437931831,0.021819938,0.144444211,0.855555789,NA,NA,0.943780583,0.056219417,0.070626037,0.929373963,36039
"Hamilton County, New York",0.110382514,0.027978142,0.088743169,0.030163934,0.028196721,0.047431694,0.037814208,0.059234973,0.078688525,0.130273224,0.072786885,0.073005464,0.103387978,0.038907104,0.03715847,0.035846995,0.513005464,0.486994536,0.409180328,0.278469945,0.055956284,0.147759563,0.10863388,0.131147541,0.170273224,0.250710383,0.199562842,0.096174863,0.071912568,0.080218579,0.515628415,0.446120219,0.038251366,0.071256831,0.928743169,NA,NA,0.93726776,0.06273224,0.089836066,0.910163934,36041
"Herkimer County, New York",0.170818335,0.038140949,0.089592833,0.05575554,0.053851692,0.049980002,0.056587473,0.063514919,0.074682025,0.078921686,0.072154228,0.064298856,0.046300296,0.030717543,0.026269898,0.028413727,0.494648428,0.505351572,0.419294456,0.386561075,0.034205264,0.060795136,0.099144068,0.197024238,0.09700024,0.284809215,0.16237101,0.105767539,0.090696744,0.062331014,0.489144868,0.473594112,0.037261019,0.140356771,0.859643229,NA,NA,0.951107911,0.048892089,0.074682025,0.925317975,36043
"Jefferson County, New York",0.20731686,0.03538725,0.12496505,0.096297008,0.075440375,0.063732001,0.052425556,0.05302845,0.057371033,0.055134209,0.051167342,0.042691878,0.031630085,0.020367328,0.01695093,0.016094646,0.523652663,0.476347337,0.448963722,0.390421851,0.044762687,0.039493919,0.076357822,0.225272613,0.083942052,0.273897316,0.179487628,0.088039983,0.089324409,0.060035999,0.483791766,0.489025584,0.027182651,0.139530617,0.860469383,NA,NA,0.951951978,0.048048022,0.091430169,0.908569831,36045
"Kings County, New York",0.196233236,0.034377046,0.086016441,0.094760851,0.087706724,0.073851474,0.064377273,0.060304213,0.059565963,0.057274698,0.053436186,0.044326495,0.029827969,0.023098748,0.016785562,0.01805712,0.473676217,0.526323783,0.547696873,0.291521628,0.060749085,0.043524803,0.056507611,0.260511307,0.107436825,0.197867766,0.122359461,0.046468572,0.164599248,0.100756821,0.485172529,0.47828297,0.0365445,0.217627089,0.782372911,7.69E-05,0.999923099,0.921684424,0.078315576,0.014734997,0.985265003,36047
"Lewis County, New York",0.191474232,0.040270968,0.08061679,0.056925783,0.057262622,0.051760919,0.059845054,0.062315206,0.073618025,0.078371197,0.074628541,0.051910625,0.043863917,0.027433661,0.023878139,0.02582432,0.503424529,0.496575471,0.417530596,0.425090759,0.027957633,0.049590179,0.079830832,0.213930162,0.102324189,0.347992066,0.128148509,0.090721958,0.066244994,0.050638123,0.506867772,0.458512669,0.034619559,0.119203563,0.880796437,NA,NA,0.948912759,0.051087241,0.064373667,0.935626333,36049
"Livingston County, New York",0.146024692,0.035426479,0.150593832,0.054501072,0.055471232,0.04849234,0.054673197,0.064421738,0.075985416,0.074107688,0.072668096,0.052138263,0.044596054,0.028212872,0.021421753,0.021265276,0.501510007,0.498489993,0.435054063,0.384355391,0.037538924,0.051168104,0.091883518,0.163440625,0.097031624,0.258234622,0.210962805,0.091335847,0.099394433,0.079600044,0.511743627,0.467319699,0.020936674,0.151219741,0.848780259,NA,NA,0.95496581,0.04503419,0.06357676,0.93642324,36051
"Madison County, New York",0.15614008,0.038957945,0.133564091,0.052004653,0.05026696,0.049832537,0.054485068,0.066074356,0.076850853,0.078420381,0.073249345,0.058170658,0.040723665,0.031446629,0.016956516,0.022856262,0.494009165,0.505990835,0.452080326,0.377653835,0.030493701,0.048122872,0.091649266,0.176025449,0.085469247,0.270000981,0.184685884,0.093485054,0.11163273,0.078700654,0.48358301,0.491346572,0.025070419,0.107863059,0.892136941,NA,NA,0.951582842,0.048417158,0.067335585,0.932664415,36053
"Monroe County, New York",0.173642388,0.037809977,0.102612301,0.073975342,0.065720029,0.057409627,0.05492524,0.063793252,0.070551752,0.070187626,0.065944416,0.052509379,0.039782438,0.0276991,0.019067569,0.024369565,0.482868614,0.517131386,0.483790349,0.346991863,0.033844901,0.04983957,0.085533317,0.196210134,0.092400651,0.190941729,0.161593985,0.086096301,0.156306769,0.116450431,0.459580677,0.507869689,0.032549634,0.146447152,0.853552848,0.000240511,0.999759489,0.9571366,0.0428634,0.047355183,0.952644817,36055
"Montgomery County, New York",0.188402865,0.039918262,0.079472342,0.062477239,0.063933962,0.051855299,0.061445393,0.06150609,0.067616234,0.074070327,0.067919718,0.057601262,0.042892405,0.028952373,0.023226642,0.028709586,0.490935945,0.509064055,0.452616032,0.348035447,0.039473152,0.067110428,0.092764942,0.224456764,0.118156436,0.271759803,0.158216323,0.101505281,0.073159875,0.052745519,0.514142354,0.448630276,0.03722737,0.184174321,0.815825679,NA,NA,0.947133088,0.052866912,0.06017076,0.93982924,36057
"Nassau County, New York",0.17688513,0.040653445,0.089084629,0.058550131,0.05619123,0.05859436,0.06126729,0.069758596,0.076729885,0.074556011,0.066588086,0.053684161,0.039082564,0.027307963,0.021690094,0.029376425,0.486084696,0.513915304,0.438076641,0.420714393,0.035725554,0.050957419,0.054525994,0.209920063,0.075344768,0.180430116,0.141057849,0.059979478,0.189485347,0.14378238,0.45863225,0.51774262,0.023625129,0.061818683,0.938181317,0.000102465,0.999897535,0.954195305,0.045804695,0.033550205,0.966449795,36059
"New York County, New York",0.123695849,0.020729197,0.091662991,0.118459032,0.10608032,0.079144614,0.064522689,0.063510732,0.061345928,0.057631334,0.055566378,0.048736891,0.03799189,0.027256689,0.019746031,0.023919435,0.472988337,0.527011663,0.557593355,0.27014481,0.056444796,0.041919043,0.073897996,0.178485494,0.073219886,0.11115787,0.109148657,0.032709742,0.267421347,0.227857003,0.406356586,0.559927227,0.033716186,0.18306258,0.81693742,0.000117612,0.999882388,0.938432324,0.061567676,0.019919999,0.980080001,36061
"Niagara County, New York",0.16498035,0.037406001,0.086209991,0.064113101,0.058137777,0.056597891,0.054538412,0.064906662,0.075997619,0.077017912,0.078708952,0.058695159,0.043560821,0.030693799,0.02184654,0.026589011,0.487128255,0.512871745,0.432259192,0.383937006,0.031869969,0.058784907,0.093148925,0.183024411,0.091448437,0.270453085,0.174616446,0.100470468,0.106289914,0.073697238,0.483373011,0.489220799,0.02740619,0.131664966,0.868335034,NA,NA,0.956203,0.043797,0.067891962,0.932108038,36063
"Oneida County, New York",0.175802272,0.036874626,0.097152291,0.063133173,0.060429323,0.053769358,0.056499207,0.065009403,0.071890355,0.072514321,0.066452323,0.055493929,0.042602976,0.029378374,0.023684689,0.029313378,0.498691406,0.501308594,0.460196202,0.355222678,0.037199608,0.060199669,0.087181843,0.208023156,0.096718982,0.251263097,0.170372906,0.092658873,0.110216568,0.070746419,0.51355825,0.459476909,0.026964841,0.153868153,0.846131847,NA,NA,0.950520405,0.049479595,0.067938574,0.932061426,36065
"Onondaga County, New York",0.176532929,0.03897967,0.104544613,0.068658157,0.063955868,0.057603577,0.05374783,0.06370169,0.072177873,0.0731235,0.065345229,0.051636862,0.038092202,0.026729594,0.019336898,0.025833509,0.482496198,0.517503802,0.475674325,0.354463836,0.032894482,0.05083771,0.086129648,0.197002856,0.091187355,0.195609187,0.172186058,0.088813593,0.147675135,0.107525816,0.476848282,0.492051559,0.031100159,0.146160839,0.853839161,6.46E-05,0.999935379,0.952901719,0.047098281,0.054734384,0.945265616,36067
"Ontario County, New York",0.16712036,0.039005408,0.092927872,0.054324393,0.05387679,0.054242181,0.054333528,0.068930868,0.076366559,0.076850702,0.07411941,0.06716786,0.043380956,0.028381687,0.0237595,0.025211926,0.490572932,0.509427068,0.413000585,0.405108156,0.030729319,0.05727492,0.093887021,0.182466749,0.077535808,0.216831701,0.163978004,0.104729977,0.144100775,0.110356986,0.464456665,0.512880006,0.022663329,0.100263081,0.899736919,NA,NA,0.95714886,0.04285114,0.066007746,0.933992254,36069
"Orange County, New York",0.210601041,0.046120451,0.106311818,0.057179947,0.057045108,0.057462846,0.062161083,0.070018798,0.074278145,0.067126355,0.058303611,0.045956529,0.032845355,0.021801722,0.015392873,0.017394316,0.50097957,0.49902043,0.485282648,0.371438316,0.035386157,0.043016495,0.064876384,0.234877468,0.099588342,0.222572688,0.168528423,0.07332898,0.119875101,0.081228997,0.487104305,0.487818162,0.025077533,0.112302929,0.887697071,0.000174498,0.999825502,0.945482475,0.054517525,0.052233183,0.947766817,36071
"Orleans County, New York",0.159611415,0.038688525,0.082040073,0.070892532,0.062465088,0.056514876,0.055373406,0.068998179,0.08391014,0.08298725,0.069872495,0.054256223,0.044031573,0.032665452,0.018773528,0.018919247,0.498822101,0.501177899,0.406265938,0.393418336,0.045464481,0.048063145,0.1067881,0.189241044,0.116842744,0.3104068,0.180667881,0.085173042,0.074049787,0.043618701,0.522720097,0.451827565,0.025452338,0.150139648,0.849860352,NA,NA,0.947006679,0.052993321,0.078979964,0.921020036,36073
"Oswego County, New York",0.174293055,0.03920943,0.113564616,0.062751881,0.056664764,0.053784927,0.055724409,0.068108544,0.078217356,0.077579258,0.066975081,0.053902472,0.038604917,0.023911875,0.018731529,0.017975887,0.500806018,0.499193982,0.442117813,0.378685854,0.035741873,0.050426518,0.093027942,0.198238514,0.107343162,0.283659659,0.181286943,0.098283853,0.079401196,0.051786674,0.494760881,0.465861768,0.039377351,0.16769378,0.83230622,NA,NA,0.947482872,0.052517128,0.07398576,0.92601424,36075
